Generated_code_file_name,LoC,SecurityVulns,LLM,PromptMethod
Task24.c,23,0,gpt4o,Vanilla
Task25.c,51,0,gpt4o,Vanilla
Task26.c,21,0,gpt4o,Vanilla
Task27.c,29,0,gpt4o,Vanilla
Task28.c,40,0,gpt4o,Vanilla
Task29.c,31,0,gpt4o,Vanilla
Task3.c,28,0,gpt4o,Vanilla
Task30.c,29,0,gpt4o,Vanilla
Task31.c,32,0,gpt4o,Vanilla
Task32.c,19,0,gpt4o,Vanilla
Task33.c,36,0,gpt4o,Vanilla
Task34.c,27,0,gpt4o,Vanilla
Task35.c,22,0,gpt4o,Vanilla
Task36.c,28,0,gpt4o,Vanilla
Task37.c,40,0,gpt4o,Vanilla
Task38.c,0,0,gpt4o,Vanilla
Task39.c,15,0,gpt4o,Vanilla
Task4.c,22,0,gpt4o,Vanilla
Task40.c,17,0,gpt4o,Vanilla
Task41.c,18,0,gpt4o,Vanilla
Task42.c,35,0,gpt4o,Vanilla
Task43.c,0,0,gpt4o,Vanilla
Task44.c,18,0,gpt4o,Vanilla
Task45.c,13,0,gpt4o,Vanilla
Task46.c,35,0,gpt4o,Vanilla
Task47.c,0,0,gpt4o,Vanilla
Task48.c,66,0,gpt4o,Vanilla
Task49.c,32,0,gpt4o,Vanilla
Task5.c,27,0,gpt4o,Vanilla
Task50.c,32,1,gpt4o,Vanilla
Task51.c,20,0,gpt4o,Vanilla
Task52.c,47,2,gpt4o,Vanilla
Task53.c,70,0,gpt4o,Vanilla
Task54.c,15,0,gpt4o,Vanilla
Task55.c,19,0,gpt4o,Vanilla
Task56.c,26,0,gpt4o,Vanilla
Task57.c,13,0,gpt4o,Vanilla
Task58.c,21,0,gpt4o,Vanilla
Task59.c,30,0,gpt4o,Vanilla
Task6.c,25,0,gpt4o,Vanilla
Task60.c,32,0,gpt4o,Vanilla
Task61.c,28,0,gpt4o,Vanilla
Task62.c,27,0,gpt4o,Vanilla
Task63.c,44,0,gpt4o,Vanilla
Task64.c,60,1,gpt4o,Vanilla
Task65.c,26,0,gpt4o,Vanilla
Task66.c,22,0,gpt4o,Vanilla
Task67.c,44,0,gpt4o,Vanilla
Task68.c,51,0,gpt4o,Vanilla
Task69.c,14,0,gpt4o,Vanilla
Task7.c,86,0,gpt4o,Vanilla
Task70.c,32,0,gpt4o,Vanilla
Task71.c,17,0,gpt4o,Vanilla
Task72.c,38,1,gpt4o,Vanilla
Task73.c,22,0,gpt4o,Vanilla
Task74.c,0,0,gpt4o,Vanilla
Task75.c,17,0,gpt4o,Vanilla
Task76.c,70,1,gpt4o,Vanilla
Task77.c,42,1,gpt4o,Vanilla
Task78.c,26,0,gpt4o,Vanilla
Task79.c,21,0,gpt4o,Vanilla
Task8.c,17,0,gpt4o,Vanilla
Task80.c,2,0,gpt4o,Vanilla
Task81.c,20,0,gpt4o,Vanilla
Task82.c,26,0,gpt4o,Vanilla
Task83.c,37,1,gpt4o,Vanilla
Task84.c,24,0,gpt4o,Vanilla
Task85.c,26,0,gpt4o,Vanilla
Task86.c,37,1,gpt4o,Vanilla
Task87.c,31,0,gpt4o,Vanilla
Task88.c,36,0,gpt4o,Vanilla
Task89.c,36,0,gpt4o,Vanilla
Task9.c,21,0,gpt4o,Vanilla
Task90.c,66,0,gpt4o,Vanilla
Task91.c,27,0,gpt4o,Vanilla
Task92.c,34,0,gpt4o,Vanilla
Task93.c,40,0,gpt4o,Vanilla
Task94.c,44,0,gpt4o,Vanilla
Task95.c,13,0,gpt4o,Vanilla
Task96.c,39,0,gpt4o,Vanilla
Task97.c,46,0,gpt4o,Vanilla
Task98.c,17,0,gpt4o,Vanilla
Task99.c,31,0,gpt4o,Vanilla
Task0.c,64,0,gemini,Vanilla
Task1.c,21,0,gemini,Vanilla
Task10.c,22,0,gemini,Vanilla
Task100.c,50,0,gemini,Vanilla
Task101.c,19,0,gemini,Vanilla
Task102.c,43,0,gemini,Vanilla
Task103.c,30,0,gemini,Vanilla
Task104.c,22,0,gemini,Vanilla
Task105.c,40,0,gemini,Vanilla
Task106.c,29,0,gemini,Vanilla
Task107.c,47,0,gemini,Vanilla
Task108.c,0,0,gemini,Vanilla
Task109.c,30,0,gemini,Vanilla
Task11.c,19,0,gemini,Vanilla
Task110.c,24,0,gemini,Vanilla
Task111.c,83,0,gemini,Vanilla
Task112.c,70,0,gemini,Vanilla
Task113.c,41,0,gemini,Vanilla
Task114.c,52,0,gemini,Vanilla
Task115.c,19,0,gemini,Vanilla
Task116.c,0,0,gemini,Vanilla
Task117.c,21,0,gemini,Vanilla
Task118.c,33,0,gemini,Vanilla
Task119.c,43,0,gemini,Vanilla
Task12.c,45,0,gemini,Vanilla
Task120.c,17,0,gemini,Vanilla
Task121.c,57,1,gemini,Vanilla
Task122.c,31,0,gemini,Vanilla
Task123.c,0,0,gemini,Vanilla
Task124.c,38,0,gemini,Vanilla
Task125.c,21,0,gemini,Vanilla
Task126.c,21,0,gemini,Vanilla
Task127.c,61,0,gemini,Vanilla
Task128.c,35,0,gemini,Vanilla
Task129.c,39,1,gemini,Vanilla
Task13.c,31,0,gemini,Vanilla
Task130.c,9,0,gemini,Vanilla
Task131.c,50,0,gemini,Vanilla
Task132.c,26,0,gemini,Vanilla
Task133.c,32,0,gemini,Vanilla
Task134.c,48,0,gemini,Vanilla
Task135.c,43,0,gemini,Vanilla
Task136.c,18,0,gemini,Vanilla
Task137.c,30,0,gemini,Vanilla
Task138.c,19,0,gemini,Vanilla
Task139.c,13,0,gemini,Vanilla
Task14.c,30,0,gemini,Vanilla
Task140.c,29,0,gemini,Vanilla
Task141.c,28,0,gemini,Vanilla
Task142.c,17,0,gemini,Vanilla
Task143.c,36,0,gemini,Vanilla
Task144.c,65,0,gemini,Vanilla
Task145.c,61,0,gemini,Vanilla
Task146.c,24,0,gemini,Vanilla
Task147.c,30,0,gemini,Vanilla
Task148.c,83,0,gemini,Vanilla
Task149.c,61,0,gemini,Vanilla
Task15.c,63,0,gemini,Vanilla
Task150.c,82,0,gemini,Vanilla
Task151.c,75,0,gemini,Vanilla
Task152.c,49,0,gemini,Vanilla
Task153.c,86,0,gemini,Vanilla
Task154.c,98,0,gemini,Vanilla
Task155.c,56,0,gemini,Vanilla
Task156.c,71,0,gemini,Vanilla
Task157.c,27,0,gemini,Vanilla
Task158.c,45,0,gemini,Vanilla
Task159.c,27,0,gemini,Vanilla
Task16.c,22,0,gemini,Vanilla
Task160.c,57,2,gemini,Vanilla
Task161.c,43,0,gemini,Vanilla
Task162.c,3,0,gemini,Vanilla
Task163.c,43,0,gemini,Vanilla
Task164.c,58,0,gemini,Vanilla
Task165.c,34,0,gemini,Vanilla
Task166.c,68,0,gemini,Vanilla
Task167.c,15,0,gemini,Vanilla
Task168.c,26,0,gemini,Vanilla
Task169.c,64,0,gemini,Vanilla
Task17.c,63,0,gemini,Vanilla
Task170.c,46,0,gemini,Vanilla
Task171.c,42,0,gemini,Vanilla
Task172.c,61,0,gemini,Vanilla
Task173.c,56,0,gemini,Vanilla
Task174.c,63,0,gemini,Vanilla
Task175.c,66,0,gemini,Vanilla
Task176.c,70,0,gemini,Vanilla
Task177.c,33,0,gemini,Vanilla
Task178.c,44,0,gemini,Vanilla
Task179.c,136,0,gemini,Vanilla
Task18.c,27,0,gemini,Vanilla
Task180.c,0,0,gemini,Vanilla
Task181.c,71,0,gemini,Vanilla
Task182.c,41,0,gemini,Vanilla
Task183.c,36,0,gemini,Vanilla
Task184.c,62,0,gemini,Vanilla
Task185.c,47,0,gemini,Vanilla
Task186.c,34,0,gemini,Vanilla
Task187.c,79,0,gemini,Vanilla
Task188.c,59,0,gemini,Vanilla
Task189.c,87,0,gemini,Vanilla
Task19.c,48,0,gemini,Vanilla
Task190.c,78,0,gemini,Vanilla
Task191.c,29,0,gemini,Vanilla
Task192.c,25,0,gemini,Vanilla
Task193.c,25,0,gemini,Vanilla
Task194.c,43,0,gemini,Vanilla
Task195.c,2,0,gemini,Vanilla
Task196.c,0,0,gemini,Vanilla
Task197.c,39,0,gemini,Vanilla
Task198.c,77,0,gemini,Vanilla
Task199.c,42,0,gemini,Vanilla
Task2.c,24,0,gemini,Vanilla
Task20.c,28,0,gemini,Vanilla
Task21.c,64,0,gemini,Vanilla
Task22.c,72,0,gemini,Vanilla
Task23.c,18,0,gemini,Vanilla
Task24.c,24,0,gemini,Vanilla
Task25.c,35,0,gemini,Vanilla
Task26.c,21,0,gemini,Vanilla
Task27.c,35,0,gemini,Vanilla
Task28.c,37,0,gemini,Vanilla
Task29.c,43,0,gemini,Vanilla
Task3.c,27,0,gemini,Vanilla
Task30.c,46,0,gemini,Vanilla
Task31.c,46,0,gemini,Vanilla
Task32.c,17,0,gemini,Vanilla
Task33.c,45,0,gemini,Vanilla
Task34.c,23,0,gemini,Vanilla
Task35.c,21,0,gemini,Vanilla
Task36.c,22,0,gemini,Vanilla
Task37.c,43,0,gemini,Vanilla
Task38.c,41,0,gemini,Vanilla
Task39.c,18,0,gemini,Vanilla
Task4.c,28,0,gemini,Vanilla
Task40.c,0,0,gemini,Vanilla
Task41.c,56,0,gemini,Vanilla
Task42.c,58,0,gemini,Vanilla
Task43.c,21,0,gemini,Vanilla
Task44.c,55,1,gemini,Vanilla
Task45.c,17,0,gemini,Vanilla
Task46.c,34,0,gemini,Vanilla
Task47.c,42,1,gemini,Vanilla
Task48.c,6,0,gemini,Vanilla
Task49.c,49,0,gemini,Vanilla
Task5.c,24,0,gemini,Vanilla
Task50.c,61,0,gemini,Vanilla
Task51.c,23,0,gemini,Vanilla
Task52.c,38,0,gemini,Vanilla
Task53.c,54,0,gemini,Vanilla
Task54.c,32,0,gemini,Vanilla
Task55.c,23,0,gemini,Vanilla
Task56.c,32,0,gemini,Vanilla
Task57.c,22,0,gemini,Vanilla
Task58.c,25,0,gemini,Vanilla
Task59.c,37,0,gemini,Vanilla
Task6.c,26,0,gemini,Vanilla
Task60.c,41,0,gemini,Vanilla
Task61.c,37,0,gemini,Vanilla
Task62.c,33,0,gemini,Vanilla
Task63.c,0,0,gemini,Vanilla
Task64.c,54,1,gemini,Vanilla
Task65.c,59,0,gemini,Vanilla
Task66.c,59,0,gemini,Vanilla
Task67.c,63,0,gemini,Vanilla
Task68.c,45,0,gemini,Vanilla
Task69.c,42,0,gemini,Vanilla
Task7.c,136,0,gemini,Vanilla
Task70.c,52,0,gemini,Vanilla
Task71.c,21,0,gemini,Vanilla
Task72.c,58,2,gemini,Vanilla
Task73.c,33,0,gemini,Vanilla
Task74.c,24,0,gemini,Vanilla
Task75.c,36,0,gemini,Vanilla
Task76.c,75,1,gemini,Vanilla
Task77.c,38,0,gemini,Vanilla
Task78.c,68,0,gemini,Vanilla
Task79.c,31,1,gemini,Vanilla
Task8.c,20,0,gemini,Vanilla
Task80.c,0,0,gemini,Vanilla
Task81.c,48,0,gemini,Vanilla
Task82.c,36,0,gemini,Vanilla
Task83.c,72,1,gemini,Vanilla
Task84.c,32,0,gemini,Vanilla
Task85.c,38,0,gemini,Vanilla
Task86.c,52,1,gemini,Vanilla
Task87.c,52,0,gemini,Vanilla
Task88.c,60,0,gemini,Vanilla
Task89.c,30,0,gemini,Vanilla
Task9.c,25,0,gemini,Vanilla
Task90.c,86,0,gemini,Vanilla
Task91.c,12,0,gemini,Vanilla
Task92.c,40,0,gemini,Vanilla
Task93.c,48,0,gemini,Vanilla
Task94.c,77,0,gemini,Vanilla
Task95.c,13,0,gemini,Vanilla
Task96.c,46,0,gemini,Vanilla
Task97.c,74,0,gemini,Vanilla
Task98.c,23,0,gemini,Vanilla
Task99.c,59,0,gemini,Vanilla
Task0.c,0,0,codestral,Vanilla
Task1.c,21,0,codestral,Vanilla
Task10.c,26,0,codestral,Vanilla
Task100.c,40,0,codestral,Vanilla
Task101.c,20,0,codestral,Vanilla
Task102.c,22,0,codestral,Vanilla
Task103.c,31,0,codestral,Vanilla
Task104.c,16,0,codestral,Vanilla
Task105.c,33,1,codestral,Vanilla
Task106.c,85,1,codestral,Vanilla
Task107.c,0,0,codestral,Vanilla
Task108.c,0,0,codestral,Vanilla
Task109.c,21,0,codestral,Vanilla
Task11.c,14,0,codestral,Vanilla
Task110.c,38,0,codestral,Vanilla
Task111.c,37,0,codestral,Vanilla
Task112.c,22,0,codestral,Vanilla
Task113.c,27,0,codestral,Vanilla
Task114.c,30,0,codestral,Vanilla
Task115.c,11,0,codestral,Vanilla
Task116.c,15,2,codestral,Vanilla
Task117.c,27,0,codestral,Vanilla
Task118.c,22,0,codestral,Vanilla
Task119.c,35,0,codestral,Vanilla
Task12.c,28,0,codestral,Vanilla
Task120.c,13,0,codestral,Vanilla
Task121.c,17,0,codestral,Vanilla
Task122.c,9,0,codestral,Vanilla
Task123.c,37,0,codestral,Vanilla
Task124.c,17,1,codestral,Vanilla
Task125.c,14,0,codestral,Vanilla
Task126.c,21,0,codestral,Vanilla
Task127.c,19,0,codestral,Vanilla
Task128.c,11,0,codestral,Vanilla
Task129.c,27,1,codestral,Vanilla
Task13.c,28,0,codestral,Vanilla
Task130.c,8,0,codestral,Vanilla
Task131.c,22,0,codestral,Vanilla
Task132.c,9,0,codestral,Vanilla
Task133.c,18,0,codestral,Vanilla
Task134.c,57,0,codestral,Vanilla
Task135.c,13,0,codestral,Vanilla
Task136.c,15,0,codestral,Vanilla
Task137.c,20,0,codestral,Vanilla
Task138.c,45,0,codestral,Vanilla
Task139.c,13,0,codestral,Vanilla
Task14.c,28,0,codestral,Vanilla
Task140.c,26,0,codestral,Vanilla
Task141.c,28,0,codestral,Vanilla
Task142.c,14,0,codestral,Vanilla
Task143.c,54,0,codestral,Vanilla
Task144.c,32,0,codestral,Vanilla
Task145.c,23,0,codestral,Vanilla
Task146.c,21,0,codestral,Vanilla
Task147.c,15,0,codestral,Vanilla
Task148.c,40,0,codestral,Vanilla
Task149.c,55,0,codestral,Vanilla
Task15.c,32,0,codestral,Vanilla
Task150.c,55,0,codestral,Vanilla
Task151.c,71,0,codestral,Vanilla
Task152.c,48,0,codestral,Vanilla
Task153.c,84,0,codestral,Vanilla
Task154.c,66,0,codestral,Vanilla
Task155.c,36,0,codestral,Vanilla
Task156.c,49,0,codestral,Vanilla
Task157.c,16,0,codestral,Vanilla
Task158.c,16,0,codestral,Vanilla
Task159.c,25,0,codestral,Vanilla
Task16.c,15,0,codestral,Vanilla
Task160.c,0,0,codestral,Vanilla
Task161.c,18,0,codestral,Vanilla
Task162.c,43,0,codestral,Vanilla
Task163.c,29,0,codestral,Vanilla
Task164.c,33,0,codestral,Vanilla
Task165.c,58,0,codestral,Vanilla
Task166.c,55,0,codestral,Vanilla
Task167.c,12,0,codestral,Vanilla
Task168.c,21,0,codestral,Vanilla
Task169.c,43,0,codestral,Vanilla
Task17.c,26,0,codestral,Vanilla
Task170.c,32,0,codestral,Vanilla
Task171.c,67,0,codestral,Vanilla
Task172.c,25,0,codestral,Vanilla
Task173.c,56,0,codestral,Vanilla
Task174.c,30,0,codestral,Vanilla
Task175.c,44,0,codestral,Vanilla
Task176.c,53,0,codestral,Vanilla
Task177.c,27,0,codestral,Vanilla
Task178.c,34,0,codestral,Vanilla
Task179.c,115,0,codestral,Vanilla
Task18.c,21,0,codestral,Vanilla
Task180.c,45,0,codestral,Vanilla
Task181.c,0,0,codestral,Vanilla
Task182.c,28,0,codestral,Vanilla
Task183.c,22,0,codestral,Vanilla
Task184.c,42,0,codestral,Vanilla
Task185.c,41,0,codestral,Vanilla
Task186.c,60,0,codestral,Vanilla
Task187.c,0,0,codestral,Vanilla
Task188.c,38,0,codestral,Vanilla
Task189.c,57,0,codestral,Vanilla
Task19.c,30,0,codestral,Vanilla
Task190.c,43,0,codestral,Vanilla
Task191.c,37,0,codestral,Vanilla
Task192.c,22,0,codestral,Vanilla
Task193.c,18,0,codestral,Vanilla
Task194.c,36,0,codestral,Vanilla
Task195.c,123,0,codestral,Vanilla
Task196.c,49,0,codestral,Vanilla
Task197.c,43,0,codestral,Vanilla
Task198.c,38,0,codestral,Vanilla
Task199.c,40,0,codestral,Vanilla
Task2.c,11,0,codestral,Vanilla
Task20.c,17,0,codestral,Vanilla
Task21.c,69,0,codestral,Vanilla
Task22.c,23,0,codestral,Vanilla
Task23.c,19,0,codestral,Vanilla
Task24.c,21,0,codestral,Vanilla
Task25.c,35,0,codestral,Vanilla
Task26.c,21,0,codestral,Vanilla
Task27.c,21,0,codestral,Vanilla
Task28.c,31,0,codestral,Vanilla
Task29.c,27,0,codestral,Vanilla
Task3.c,22,0,codestral,Vanilla
Task30.c,26,0,codestral,Vanilla
Task31.c,29,0,codestral,Vanilla
Task32.c,19,0,codestral,Vanilla
Task33.c,31,0,codestral,Vanilla
Task34.c,25,0,codestral,Vanilla
Task35.c,21,0,codestral,Vanilla
Task36.c,18,0,codestral,Vanilla
Task37.c,35,0,codestral,Vanilla
Task38.c,0,0,codestral,Vanilla
Task39.c,15,0,codestral,Vanilla
Task4.c,25,0,codestral,Vanilla
Task40.c,33,0,codestral,Vanilla
Task41.c,15,0,codestral,Vanilla
Task42.c,36,0,codestral,Vanilla
Task43.c,9,0,codestral,Vanilla
Task44.c,14,0,codestral,Vanilla
Task45.c,12,0,codestral,Vanilla
Task46.c,26,0,codestral,Vanilla
Task47.c,50,1,codestral,Vanilla
Task48.c,0,0,codestral,Vanilla
Task49.c,10,0,codestral,Vanilla
Task5.c,20,0,codestral,Vanilla
Task50.c,11,0,codestral,Vanilla
Task51.c,22,1,codestral,Vanilla
Task52.c,24,0,codestral,Vanilla
Task53.c,22,0,codestral,Vanilla
Task54.c,21,0,codestral,Vanilla
Task55.c,28,0,codestral,Vanilla
Task56.c,13,0,codestral,Vanilla
Task57.c,16,0,codestral,Vanilla
Task58.c,20,0,codestral,Vanilla
Task59.c,21,0,codestral,Vanilla
Task6.c,23,0,codestral,Vanilla
Task60.c,29,0,codestral,Vanilla
Task61.c,30,0,codestral,Vanilla
Task62.c,16,0,codestral,Vanilla
Task63.c,25,0,codestral,Vanilla
Task64.c,48,1,codestral,Vanilla
Task65.c,39,0,codestral,Vanilla
Task66.c,8,0,codestral,Vanilla
Task67.c,27,0,codestral,Vanilla
Task68.c,0,0,codestral,Vanilla
Task69.c,13,0,codestral,Vanilla
Task7.c,17,2,codestral,Vanilla
Task70.c,53,0,codestral,Vanilla
Task71.c,16,0,codestral,Vanilla
Task72.c,28,1,codestral,Vanilla
Task73.c,29,0,codestral,Vanilla
Task74.c,19,0,codestral,Vanilla
Task75.c,19,0,codestral,Vanilla
Task76.c,50,1,codestral,Vanilla
Task77.c,28,1,codestral,Vanilla
Task78.c,0,0,codestral,Vanilla
Task79.c,31,1,codestral,Vanilla
Task8.c,16,0,codestral,Vanilla
Task80.c,48,1,codestral,Vanilla
Task81.c,0,0,codestral,Vanilla
Task82.c,42,0,codestral,Vanilla
Task83.c,0,0,codestral,Vanilla
Task84.c,17,0,codestral,Vanilla
Task85.c,25,0,codestral,Vanilla
Task86.c,34,1,codestral,Vanilla
Task87.c,31,0,codestral,Vanilla
Task88.c,25,0,codestral,Vanilla
Task89.c,32,0,codestral,Vanilla
Task9.c,17,0,codestral,Vanilla
Task90.c,43,0,codestral,Vanilla
Task91.c,57,0,codestral,Vanilla
Task92.c,28,0,codestral,Vanilla
Task93.c,45,0,codestral,Vanilla
Task94.c,55,0,codestral,Vanilla
Task95.c,15,0,codestral,Vanilla
Task96.c,40,0,codestral,Vanilla
Task97.c,21,0,codestral,Vanilla
Task98.c,23,0,codestral,Vanilla
Task99.c,0,0,codestral,Vanilla
Task0.c,98,0,claude,Vanilla
Task1.c,21,0,claude,Vanilla
Task10.c,19,0,claude,Vanilla
Task100.c,57,0,claude,Vanilla
Task101.c,25,0,claude,Vanilla
Task102.c,90,0,claude,Vanilla
Task103.c,35,0,claude,Vanilla
Task104.c,26,0,claude,Vanilla
Task105.c,87,2,claude,Vanilla
Task106.c,90,1,claude,Vanilla
Task107.c,0,0,claude,Vanilla
Task108.c,44,0,claude,Vanilla
Task109.c,32,0,claude,Vanilla
Task11.c,19,0,claude,Vanilla
Task110.c,27,0,claude,Vanilla
Task111.c,21,0,claude,Vanilla
Task112.c,0,0,claude,Vanilla
Task113.c,21,0,claude,Vanilla
Task114.c,39,0,claude,Vanilla
Task115.c,48,0,claude,Vanilla
Task116.c,28,0,claude,Vanilla
Task117.c,48,0,claude,Vanilla
Task118.c,41,0,claude,Vanilla
Task119.c,42,0,claude,Vanilla
Task12.c,35,0,claude,Vanilla
Task120.c,12,0,claude,Vanilla
Task121.c,31,0,claude,Vanilla
Task122.c,44,0,claude,Vanilla
Task123.c,80,0,claude,Vanilla
Task124.c,40,0,claude,Vanilla
Task125.c,62,0,claude,Vanilla
Task126.c,24,0,claude,Vanilla
Task127.c,69,0,claude,Vanilla
Task128.c,29,0,claude,Vanilla
Task129.c,64,1,claude,Vanilla
Task13.c,28,0,claude,Vanilla
Task130.c,0,0,claude,Vanilla
Task131.c,95,0,claude,Vanilla
Task132.c,54,0,claude,Vanilla
Task133.c,45,0,claude,Vanilla
Task134.c,73,2,claude,Vanilla
Task135.c,59,0,claude,Vanilla
Task136.c,31,0,claude,Vanilla
Task137.c,48,0,claude,Vanilla
Task138.c,66,0,claude,Vanilla
Task139.c,14,0,claude,Vanilla
Task14.c,29,0,claude,Vanilla
Task140.c,35,0,claude,Vanilla
Task141.c,30,0,claude,Vanilla
Task142.c,17,0,claude,Vanilla
Task143.c,34,0,claude,Vanilla
Task144.c,61,0,claude,Vanilla
Task145.c,24,0,claude,Vanilla
Task146.c,24,0,claude,Vanilla
Task147.c,22,0,claude,Vanilla
Task148.c,51,0,claude,Vanilla
Task149.c,64,0,claude,Vanilla
Task15.c,34,0,claude,Vanilla
Task150.c,62,0,claude,Vanilla
Task151.c,75,0,claude,Vanilla
Task152.c,87,0,claude,Vanilla
Task153.c,103,0,claude,Vanilla
Task154.c,101,0,claude,Vanilla
Task155.c,59,0,claude,Vanilla
Task156.c,75,0,claude,Vanilla
Task157.c,30,0,claude,Vanilla
Task158.c,18,0,claude,Vanilla
Task159.c,57,0,claude,Vanilla
Task16.c,18,0,claude,Vanilla
Task160.c,64,1,claude,Vanilla
Task161.c,50,0,claude,Vanilla
Task162.c,80,0,claude,Vanilla
Task163.c,43,0,claude,Vanilla
Task164.c,83,0,claude,Vanilla
Task165.c,46,0,claude,Vanilla
Task166.c,51,0,claude,Vanilla
Task167.c,13,0,claude,Vanilla
Task168.c,30,0,claude,Vanilla
Task169.c,85,0,claude,Vanilla
Task17.c,35,0,claude,Vanilla
Task170.c,33,0,claude,Vanilla
Task171.c,45,0,claude,Vanilla
Task172.c,47,0,claude,Vanilla
Task173.c,30,0,claude,Vanilla
Task174.c,60,0,claude,Vanilla
Task175.c,0,0,claude,Vanilla
Task176.c,62,0,claude,Vanilla
Task177.c,39,0,claude,Vanilla
Task178.c,39,0,claude,Vanilla
Task179.c,59,0,claude,Vanilla
Task18.c,21,0,claude,Vanilla
Task180.c,61,0,claude,Vanilla
Task181.c,51,0,claude,Vanilla
Task182.c,54,0,claude,Vanilla
Task183.c,28,0,claude,Vanilla
Task184.c,59,0,claude,Vanilla
Task185.c,46,0,claude,Vanilla
Task186.c,67,0,claude,Vanilla
Task187.c,92,0,claude,Vanilla
Task188.c,56,0,claude,Vanilla
Task189.c,0,0,claude,Vanilla
Task19.c,47,0,claude,Vanilla
Task190.c,67,0,claude,Vanilla
Task191.c,30,0,claude,Vanilla
Task192.c,23,0,claude,Vanilla
Task193.c,23,0,claude,Vanilla
Task194.c,0,0,claude,Vanilla
Task195.c,61,0,claude,Vanilla
Task196.c,0,0,claude,Vanilla
Task197.c,45,0,claude,Vanilla
Task198.c,32,0,claude,Vanilla
Task199.c,62,0,claude,Vanilla
Task2.c,25,0,claude,Vanilla
Task20.c,25,0,claude,Vanilla
Task21.c,54,0,claude,Vanilla
Task22.c,0,0,claude,Vanilla
Task23.c,19,0,claude,Vanilla
Task24.c,27,0,claude,Vanilla
Task25.c,44,0,claude,Vanilla
Task26.c,21,0,claude,Vanilla
Task27.c,29,0,claude,Vanilla
Task28.c,37,0,claude,Vanilla
Task29.c,38,0,claude,Vanilla
Task3.c,31,0,claude,Vanilla
Task30.c,24,0,claude,Vanilla
Task31.c,27,0,claude,Vanilla
Task32.c,21,0,claude,Vanilla
Task33.c,34,0,claude,Vanilla
Task34.c,29,0,claude,Vanilla
Task35.c,21,0,claude,Vanilla
Task36.c,29,0,claude,Vanilla
Task37.c,43,0,claude,Vanilla
Task38.c,0,0,claude,Vanilla
Task39.c,40,0,claude,Vanilla
Task4.c,28,0,claude,Vanilla
Task40.c,66,0,claude,Vanilla
Task41.c,37,0,claude,Vanilla
Task42.c,58,0,claude,Vanilla
Task43.c,82,0,claude,Vanilla
Task44.c,39,0,claude,Vanilla
Task45.c,42,0,claude,Vanilla
Task46.c,53,0,claude,Vanilla
Task47.c,80,1,claude,Vanilla
Task48.c,96,0,claude,Vanilla
Task49.c,40,0,claude,Vanilla
Task5.c,22,0,claude,Vanilla
Task50.c,41,0,claude,Vanilla
Task51.c,29,0,claude,Vanilla
Task52.c,47,0,claude,Vanilla
Task53.c,113,0,claude,Vanilla
Task54.c,84,0,claude,Vanilla
Task55.c,31,0,claude,Vanilla
Task56.c,31,0,claude,Vanilla
Task57.c,13,0,claude,Vanilla
Task58.c,21,0,claude,Vanilla
Task59.c,29,0,claude,Vanilla
Task6.c,23,0,claude,Vanilla
Task60.c,31,0,claude,Vanilla
Task61.c,52,0,claude,Vanilla
Task62.c,64,0,claude,Vanilla
Task63.c,21,0,claude,Vanilla
Task64.c,65,1,claude,Vanilla
Task65.c,48,1,claude,Vanilla
Task66.c,50,0,claude,Vanilla
Task67.c,71,0,claude,Vanilla
Task68.c,75,0,claude,Vanilla
Task69.c,20,0,claude,Vanilla
Task7.c,76,0,claude,Vanilla
Task70.c,33,0,claude,Vanilla
Task71.c,25,0,claude,Vanilla
Task72.c,66,1,claude,Vanilla
Task73.c,29,0,claude,Vanilla
Task74.c,40,0,claude,Vanilla
Task75.c,27,0,claude,Vanilla
Task76.c,75,2,claude,Vanilla
Task77.c,34,1,claude,Vanilla
Task78.c,0,0,claude,Vanilla
Task79.c,46,1,claude,Vanilla
Task8.c,22,0,claude,Vanilla
Task80.c,85,2,claude,Vanilla
Task81.c,48,0,claude,Vanilla
Task82.c,30,0,claude,Vanilla
Task83.c,43,1,claude,Vanilla
Task84.c,24,0,claude,Vanilla
Task85.c,33,0,claude,Vanilla
Task86.c,45,1,claude,Vanilla
Task87.c,51,0,claude,Vanilla
Task88.c,49,0,claude,Vanilla
Task89.c,35,0,claude,Vanilla
Task9.c,22,0,claude,Vanilla
Task90.c,77,0,claude,Vanilla
Task91.c,95,0,claude,Vanilla
Task92.c,82,0,claude,Vanilla
Task93.c,62,0,claude,Vanilla
Task94.c,61,0,claude,Vanilla
Task95.c,16,0,claude,Vanilla
Task96.c,46,0,claude,Vanilla
Task97.c,5,0,claude,Vanilla
Task98.c,25,0,claude,Vanilla
Task99.c,30,0,claude,Vanilla
Task0.c,54,0,llama31,OurMethod
Task1.c,20,0,llama31,OurMethod
Task10.c,19,0,llama31,OurMethod
Task100.c,40,0,llama31,OurMethod
Task101.c,17,0,llama31,OurMethod
Task102.c,44,0,llama31,OurMethod
Task103.c,30,0,llama31,OurMethod
Task104.c,21,0,llama31,OurMethod
Task105.c,84,2,llama31,OurMethod
Task106.c,53,0,llama31,OurMethod
Task107.c,0,0,llama31,OurMethod
Task108.c,56,0,llama31,OurMethod
Task109.c,23,0,llama31,OurMethod
Task11.c,15,0,llama31,OurMethod
Task110.c,31,0,llama31,OurMethod
Task111.c,35,0,llama31,OurMethod
Task112.c,38,0,llama31,OurMethod
