number,severity,weaknesses,tags,state,rule_id,tool,created_at,url
538,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/538
537,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/537
536,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/536
535,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/535
534,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/534
533,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/533
532,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/532
531,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/531
530,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/530
529,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/529
528,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/528
527,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/527
526,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/526
525,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/525
524,high,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,open,py/path-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/524
523,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/523
522,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/522
521,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/521
520,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/520
519,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/519
518,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/518
517,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/517
516,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/516
515,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/515
514,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/514
513,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/513
512,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/512
511,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/511
510,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/510
509,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/509
508,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/508
507,medium,CWE-079|CWE-116,external/cwe/cwe-079|external/cwe/cwe-116|security,open,py/reflective-xss,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/507
506,critical,CWE-078|CWE-088,correctness|external/cwe/cwe-078|external/cwe/cwe-088|security,open,py/command-line-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/506
505,critical,CWE-078|CWE-088,correctness|external/cwe/cwe-078|external/cwe/cwe-088|security,open,py/command-line-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/505
504,critical,CWE-078|CWE-088,correctness|external/cwe/cwe-078|external/cwe/cwe-088|security,open,py/command-line-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/504
503,critical,CWE-078|CWE-088,correctness|external/cwe/cwe-078|external/cwe/cwe-088|security,open,py/command-line-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/503
502,critical,CWE-078|CWE-088,correctness|external/cwe/cwe-078|external/cwe/cwe-088|security,open,py/command-line-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/502
501,critical,CWE-078|CWE-088,correctness|external/cwe/cwe-078|external/cwe/cwe-088|security,open,py/command-line-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/501
500,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/500
499,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/499
498,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/498
497,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/497
496,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/496
495,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/495
494,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/494
493,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/493
492,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/492
491,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/491
490,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/490
489,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/489
488,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/488
487,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/487
486,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/486
485,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/485
484,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/484
483,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/483
482,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/482
481,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/481
480,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/480
479,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/479
478,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/478
477,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/477
476,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/476
475,medium,CWE-601,external/cwe/cwe-601|security,open,py/url-redirection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/475
474,medium,CWE-079|CWE-113,external/cwe/cwe-079|external/cwe/cwe-113|security,open,py/http-response-splitting,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/474
473,medium,CWE-079|CWE-113,external/cwe/cwe-079|external/cwe/cwe-113|security,open,py/http-response-splitting,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/473
472,medium,CWE-079|CWE-113,external/cwe/cwe-079|external/cwe/cwe-113|security,open,py/http-response-splitting,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/472
471,medium,CWE-079|CWE-113,external/cwe/cwe-079|external/cwe/cwe-113|security,open,py/http-response-splitting,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/471
470,medium,CWE-079|CWE-113,external/cwe/cwe-079|external/cwe/cwe-113|security,open,py/http-response-splitting,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/470
469,medium,CWE-079|CWE-113,external/cwe/cwe-079|external/cwe/cwe-113|security,open,py/http-response-splitting,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/469
468,medium,CWE-079|CWE-113,external/cwe/cwe-079|external/cwe/cwe-113|security,open,py/http-response-splitting,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/468
467,medium,CWE-079|CWE-113,external/cwe/cwe-079|external/cwe/cwe-113|security,open,py/http-response-splitting,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/467
466,medium,CWE-020,external/cwe/cwe-020|security,open,py/cookie-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/466
465,medium,CWE-020,external/cwe/cwe-020|security,open,py/cookie-injection,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/465
464,medium,CWE-020,correctness|external/cwe/cwe-020|security,open,py/overly-large-range,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/464
463,high,CWE-312|CWE-315|CWE-359,external/cwe/cwe-312|external/cwe/cwe-315|external/cwe/cwe-359|security,open,py/clear-text-storage-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/463
462,high,CWE-312|CWE-315|CWE-359,external/cwe/cwe-312|external/cwe/cwe-315|external/cwe/cwe-359|security,open,py/clear-text-storage-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/462
461,high,CWE-312|CWE-315|CWE-359,external/cwe/cwe-312|external/cwe/cwe-315|external/cwe/cwe-359|security,open,py/clear-text-storage-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/461
460,high,CWE-312|CWE-315|CWE-359,external/cwe/cwe-312|external/cwe/cwe-315|external/cwe/cwe-359|security,open,py/clear-text-storage-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/460
459,high,CWE-312|CWE-315|CWE-359,external/cwe/cwe-312|external/cwe/cwe-315|external/cwe/cwe-359|security,open,py/clear-text-storage-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/459
458,high,CWE-312|CWE-315|CWE-359,external/cwe/cwe-312|external/cwe/cwe-315|external/cwe/cwe-359|security,open,py/clear-text-storage-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/458
457,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/457
456,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/456
455,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/455
454,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/454
453,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/453
452,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/452
451,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/451
450,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/450
449,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/449
448,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/448
447,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/447
446,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/446
445,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/445
444,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/444
443,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/443
442,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/442
441,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/441
440,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/440
439,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/439
438,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/438
437,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/437
436,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/436
435,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/435
434,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/434
433,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/433
432,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/432
431,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/431
430,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/430
429,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/429
428,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/428
427,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/427
426,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/426
425,high,CWE-312|CWE-359|CWE-532,external/cwe/cwe-312|external/cwe/cwe-359|external/cwe/cwe-532|security,open,py/clear-text-logging-sensitive-data,CodeQL,2025-10-27T21:30:41Z,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/425
